Start,End
01:29:41.720,01:30:06.200
01:30:06.200,01:30:12.080
01:30:12.080,01:30:13.200
01:30:13.200,01:30:14.520
01:30:14.520,01:30:21.520
01:30:21.520,01:30:30.480
01:30:30.480,01:30:32.040
01:30:32.040,01:30:32.960
01:30:32.960,01:30:35.880
01:30:35.880,01:30:36.840
01:30:36.840,01:30:40.600
01:30:40.600,01:30:41.840
01:30:41.840,01:30:42.920
01:30:42.920,01:30:44.440
01:30:44.440,01:30:46.560
01:30:46.560,01:30:48.160
01:30:48.160,01:30:48.760
01:30:48.760,01:30:49.600
01:30:49.600,01:30:50.400
01:30:50.400,01:30:55.680
01:30:55.680,01:30:57.680
01:30:57.680,01:31:03.320
01:31:03.320,01:31:04.360
01:31:04.360,01:31:05.520
01:31:05.520,01:31:07.680
01:31:07.680,01:31:08.520
01:31:08.520,01:31:09.760
01:31:09.760,01:31:10.400
01:31:10.400,01:31:13.080
01:31:13.080,01:31:13.760
01:31:13.760,01:31:15.120
01:31:15.120,01:31:17.040
01:31:17.040,01:31:19.320
01:31:19.320,01:31:20.200
01:31:20.200,01:31:21.520
01:31:21.520,01:31:22.960
01:31:22.960,01:31:24.080
01:31:24.080,01:31:25.440
01:31:25.440,01:31:26.520
01:31:26.520,01:31:28.880
01:31:28.880,01:31:30.400
01:31:30.400,01:31:35.840
01:31:35.840,01:31:39.640
01:31:39.640,01:31:41.640
01:31:41.640,01:31:43.400
01:31:43.400,01:31:45.520
01:31:45.520,01:31:48.120
01:31:48.120,01:31:51.040
01:31:51.040,01:31:52.480
01:31:52.480,01:31:53.920
01:31:53.920,01:32:02.600
01:32:02.600,01:32:04.560
